ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,Vote_time,therm_sens,therm_pref,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 13:37,0.4,0,1,26.34,0.004,0.089442719,26.34,0.004,0.089442719,43.6,-6.07E-13,0.547722558,43.6,-6.07E-13,0.547722558,1.16,0.044,0.397492138,1.16,0.044,0.397492138,943.4,-0.18,1.673320053,943.4,-0.18,1.673320053,79.17699115,-1.902617651,8.080957136,80.69296117,-0.498401864,6.008835048,82.99245852,-0.564660638,6.889966705,34.07,-0.069714286,0.145051715,34.04,0.016323529,0.180997238,33.75321429,0.031535304,0.498880625,32.83666667,0.038285714,0.10033278,32.646875,0.041926471,0.211493696,32.54285714,0.021707718,0.215833563,25.75166667,0.032285714,0.093897107,25.5675,0.039,0.1980404,25.34285714,0.033732895,0.354577027,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 14:22,0.2,0,1,26.85,0.008210526,0.207364414,26.85,0.008210526,0.207364414,42.66666667,-0.033684211,1.032795559,42.66666667,-0.033684211,1.032795559,1.483333333,0.003157895,0.376386326,1.483333333,0.003157895,0.376386326,921.5,-0.814736842,12.56582667,921.5,-0.814736842,12.56582667,84.64444444,0.760673033,3.595674119,82.00235849,0.5299487,4.55453577,82.58520268,0.007757936,12.94955086,34.06833333,0.061428571,0.131820585,33.758125,0.042573529,0.28128796,33.67844444,0.004959157,0.23064096,32.83666667,0.026857143,0.074206918,32.97125,-0.025205882,0.157644114,33.00911111,0.002147563,0.220843653,25.75166667,-0.086,0.161668385,26.364375,-0.098955882,0.554075431,26.42422222,-0.009500659,0.512691157,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 14:41,1.6,-1,-1,27.06666667,-0.01,0.057735027,27.06666667,-0.01,0.057735027,43.33333333,0.1,0.577350269,43.33333333,0.1,0.577350269,1.8,-3.85E-17,0,1.8,-3.85E-17,0,885.3333333,-1.2,6.027713773,885.3333333,-1.2,6.027713773,98.20598007,1.194085939,4.904837488,89.49239766,1.571822547,8.697875901,87.44331797,1.276844372,8.857198589,33.93333333,0.2,0.39307336,33.99625,-0.010058824,0.275145416,33.96684211,0.001842105,0.260939598,32.21333333,-0.097714286,0.209825324,32.405625,-0.041632353,0.217561294,32.46210526,-0.040122807,0.240568284,25.48166667,0.089428571,0.464431552,25.541875,-0.008279412,0.280338337,25.54526316,-0.005719298,0.25639311,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 15:57,0.2,0,1,26.66363636,-0.002626132,0.143336857,26.71538462,-0.005287745,0.186396324,43.36363636,-0.022121604,1.206045378,43.38461538,-0.015572106,1.120897077,1.236363636,-0.003350582,0.261811869,1.323076923,-0.008063643,0.319253938,795.7272727,-1.990944373,37.4622234,805.8461538,-1.935409614,42.24501184,75.46020761,3.570370054,7.074453352,80.61547479,-0.775808046,7.816699631,84.86154725,-0.218660728,9.833070613,33.35,-0.013714286,0.048989795,33.285,0.009264706,0.085556999,33.47622951,-0.014536224,0.337506365,32.28666667,0.053714286,0.122746351,32.18375,0.021382353,0.143381775,32.41393443,-0.011056584,0.324773145,26.24,0.015428571,0.045166359,26.323125,-0.020573529,0.138838935,26.08540984,0.015455843,0.358248395,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 16:33,0.4,0,1,26.67142857,0.008571429,0.138013112,26.67142857,0.008571429,0.138013112,43.71428571,-0.085714286,1.253566341,43.71428571,-0.085714286,1.253566341,0.885714286,-0.006428571,0.260950643,0.885714286,-0.006428571,0.260950643,686.7142857,-2.592857143,28.02210012,686.7142857,-2.592857143,28.02210012,85.16611296,3.093661306,14.69917167,82.14317673,0.497129577,15.87879883,81.23687877,0.175688637,12.32741813,33.72333333,-0.011428571,0.216764081,33.664375,0.019867647,0.263867865,33.86111111,-0.021274131,0.470754882,31.10833333,-0.033428571,0.094322143,30.859375,0.048102941,0.269504947,31.01388889,-0.024826255,0.506575493,24.76333333,0.022285714,0.145005747,25.008125,-0.012926471,0.370175071,24.6475,0.012405405,0.632588221,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 17:22,0.5,0,1,26.85,0.003030303,0.212132034,26.85,0.003030303,0.212132034,44.5,0.061818182,1.269295518,44.5,0.061818182,1.269295518,0.5,0.007272727,0.210818511,0.5,0.007272727,0.210818511,564.8,-3.107878788,47.08101764,564.8,-3.107878788,47.08101764,74.07973422,-1.041218015,7.874026158,75.27789474,-0.716597898,7.500958855,87.96050269,-0.56933506,15.49391273,33.59833333,0.063142857,0.127187526,32.321875,0.302132353,1.689391286,32.12955556,-0.039130344,2.013006521,30.90333333,-0.062285714,0.121271046,30.69375,0.075911765,0.681653627,30.60367347,-0.029196939,1.176179716,26.27333333,-0.111428571,0.213041467,27.433125,-0.259514706,1.296486116,27.08446809,0.024014886,1.123346724,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 18:12,1.1,-1,1,26.33,-0.009575758,0.182878223,26.33,-0.009575758,0.182878223,48,0.031515152,0.666666667,48,0.031515152,0.666666667,0.45,0.001818182,0.158113883,0.45,0.001818182,0.158113883,357.1,-3.152727273,88.20865415,357.1,-3.152727273,88.20865415,75.33887043,0.049134232,2.501622951,80.88162345,-1.180663858,7.033824315,81.99487355,-0.024899652,10.24361253,34.1,0.085714286,0.180886705,34.05125,-0.005823529,0.214316744,34.1426,-1.68E-05,0.340034872,33.005,0.045428571,0.093112835,32.74875,0.0495,0.237651706,32.1614,0.039480912,0.701316575,26.15666667,0.055428571,0.10764138,26.1325,0.012029412,0.150222058,27.0904,-0.034987755,2.097491174,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 19:56,0.9,-1,1,25.01818182,-0.028906031,0.676488258,25.24736842,-0.015536466,0.604950339,51.18181818,0.062692847,3.458848994,51.10526316,0.022688226,2.70585244,0.390909091,-0.00598878,0.459248398,0.310526316,0.000956712,0.379904574,31.18181818,-0.657784011,15.57445461,57.63157895,-1.410560889,64.72524025,86.51162791,-0.96679061,4.009658881,84.87486034,0.269828368,4.478382623,91.18814969,-0.445312026,9.099161687,34.34833333,-0.022,0.152238847,34.58875,-0.032558824,0.223632884,34.46,-0.003718139,0.341125588,32.94,0.018857143,0.058991525,32.53,0.076205882,0.371931893,32.48704918,0.00032734,0.427930463,25.36666667,0.048571429,0.092879851,25.3325,0.001588235,0.083226598,24.44065574,0.070579588,1.575661627,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 20:06,0.8,-1,1,23.45,-0.02,0.070710678,23.45,-0.02,0.070710678,56,2.01E-15,0,56,2.01E-15,0,0,0,0,0,0,0,1.5,-0.6,2.121320344,1.5,-0.6,2.121320344,89.16071429,4.850896924,8.229627362,85.95147314,1.374574892,7.557492746,85.95147314,1.374574892,7.557492746,34.485,-0.094571429,0.244110631,34.459,-0.012060606,0.186097346,34.459,-0.012060606,0.186097346,32.73166667,-0.029428571,0.076004386,32.807,-0.038,0.127545199,32.807,-0.038,0.127545199,25.825,0.035142857,0.067749539,25.75,0.038545455,0.118883697,25.75,0.038545455,0.118883697,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 20:29,0.2,0,1,22.9,-0.06,0.424264069,22.9,-0.06,0.424264069,59,0.2,1.414213562,59,0.2,1.414213562,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.68,-0.017142857,0.048989795,34.6475,0.009882353,0.078612976,34.49608696,0.033003953,0.259260121,32.56833333,-0.027142857,0.062742861,32.6175,-0.014382353,0.084577381,32.71043478,-0.021284585,0.166063467,26.23,-1.24E-15,0,26.185,0.007764706,0.040987803,26.15043478,0.009486166,0.068852825,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/2/2017 23:19,0.7,-1,1,23.08181818,0.027251052,0.606330243,22.1375,0.008973531,0.967454258,54.90909091,-0.08513324,2.256304299,58.0625,-0.034546304,3.349891669,1,0.001851332,0.507937004,0.434375,0.007806415,0.543352422,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.66,0.008571429,0.024494897,25.68375,-0.006970588,0.048836462,26.12721311,-0.019800635,0.353897966,25.40166667,0.01,0.02857738,25.4075,-0.002470588,0.031304952,25.74131148,-0.015808567,0.285782408,23.05166667,-0.01,0.02857738,23.088125,-0.005661765,0.033509949,23.75672131,-0.033025383,1.361927215,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 8:24,-1,0,1,21.24166667,0.064965035,1.211654266,19.96354167,-0.00300095,1.381998537,61.66666667,-0.127272727,3.055050463,64.40625,0.015240098,4.550484358,0,0,0,0.101041667,-0.000899213,0.187781952,209,7.299300699,136.1463117,27.41666667,0.310328269,83.17776356,79.69847328,1.013336081,33.05801121,73.58956276,1.346170873,26.00900438,63.19131529,0.33354909,14.0070543,32.17333333,-0.215428571,0.424436882,33.57375,-0.245147059,1.22904231,34.56836066,-0.036602856,0.885590538,33.72,0.074857143,0.160374562,33.8275,-0.030794118,0.245831921,34.20737705,-0.009831835,0.280754351,20.12,-0.013714286,0.030983867,20.145,-0.004235294,0.026832816,20.27508197,-0.005754098,0.104141297,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 9:04,-0.4,0,1,22.52857143,0.023115942,0.330223589,22.52857143,0.023115942,0.330223589,63.28571429,0.033333333,0.755928946,63.28571429,0.033333333,0.755928946,0,0,0,0,0,0,450.2857143,3.52826087,45.26851108,450.2857143,3.52826087,45.26851108,78.82517483,-5.265704731,9.17419316,82.59908362,-1.280437782,10.8119709,77.88935771,0.49046488,19.73710765,29.875,-0.089428571,0.214825511,30.93875,-0.223470588,1.102269628,31.391,-0.042697936,0.83557074,30.985,-0.108285714,0.211447393,31.148125,-0.018102941,0.21851678,32.148,-0.086643527,1.096807021,20.29,-2.49E-15,0,20.27875,0.003441176,0.024186773,20.19775,0.006261726,0.076476492,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 10:33,-0.8,1,1,23.83636364,0.020271669,0.382812558,23.58823529,0.016793558,0.467549934,61.63636364,-0.050452781,1.120064933,62.29411765,-0.044411908,1.358524286,0,0,0,0,0,0,677.7272727,2.521474774,47.2802092,635.9411765,2.580039043,70.8506092,79.26245847,1.839906713,5.726041617,79.62264151,0.118422743,7.28603673,79.07345576,0.039407898,5.268166525,32.445,0.002571429,0.064109282,32.3975,0.013294118,0.087521426,32.08295082,0.016173453,0.29777701,27.68666667,-0.016,0.036147845,27.780625,-0.020132353,0.101486863,28.37770492,-0.028862507,0.519523479,21.51,0.015428571,0.032863353,21.42,0.017382353,0.084616783,21.0842623,0.014058699,0.251332841,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 11:21,-0.2,0,1,24.8,0.01764411,0.239045722,24.8,0.01764411,0.239045722,56,-0.176441103,2.390457219,56,-0.176441103,2.390457219,0,0,0,0,0,0,795.125,2.215037594,29.59940878,795.125,2.215037594,29.59940878,NA,NA,NA,NA,NA,NA,78.71137026,0.317170591,9.971909816,33.52833333,0.001428571,0.04833908,33.22875,0.058058824,0.292207118,32.99895833,0.011107794,0.2896604,27.51,-0.005142857,0.024494897,27.58125,-0.014882353,0.074911058,27.615,-9.55E-05,0.106471453,22.34666667,0.024571429,0.049665548,22.255,0.018,0.088090862,21.97270833,0.017730677,0.248978676,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 11:31,0.1,0,-1,25.5,0.04,0.141421356,25.5,0.04,0.141421356,51.5,-0.2,0.707106781,51.5,-0.2,0.707106781,0,0,0,0,0,0,864,1.6,5.656854249,864,1.6,5.656854249,92.32,4.897503635,27.92323454,92.32,4.897503635,27.92323454,92.32,4.897503635,27.92323454,32.78833333,0.048857143,0.100879466,32.999,-0.08030303,0.34388144,32.999,-0.08030303,0.34388144,27.31166667,0.056285714,0.115311173,27.333,-0.002606061,0.124458829,27.333,-0.002606061,0.124458829,22.99166667,0.127714286,0.249753212,22.788,0.104969697,0.326285492,22.788,0.104969697,0.326285492,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 11:59,1.7,-1,-1,26.125,0.03,0.25,26.125,0.03,0.25,47.25,-0.1,0.957427108,47.25,-0.1,0.957427108,0,0,0,0,0,0,893.5,1.28,8.266397845,893.5,1.28,8.266397845,103.8770764,9.519394513,15.77703519,98.57385399,3.248198956,16.12884123,97.80057389,0.519197763,15.39001018,35.38833333,0.103142857,0.196714683,34.45625,0.1775,0.85683818,33.87535714,0.101661193,0.94493771,30.59833333,-0.017428571,0.085420528,30.276875,0.035955882,0.292887208,29.52785714,0.117701149,1.072816843,27.815,0.028285714,0.18598387,28.395,-0.062764706,0.561628584,26.72392857,0.235711549,2.429679661,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 12:14,0.7,-1,1,26.33333333,0.03,0.152752523,26.33333333,0.03,0.152752523,47.33333333,-2.14E-12,0.577350269,47.33333333,-2.14E-12,0.577350269,0.433333333,0.09,0.450924975,0.433333333,0.09,0.450924975,922.6666667,1.4,7.094598885,922.6666667,1.4,7.094598885,81.88704319,-0.692499615,3.141209676,98.98259861,-1.771396776,21.57612833,98.98259861,-1.771396776,21.57612833,33.71333333,-0.079428571,0.313985138,33.89866667,-0.092642857,0.756532189,33.89866667,-0.092642857,0.756532189,31.65,-0.008571429,0.045166359,31.64866667,0.013928571,0.210267403,31.64866667,0.013928571,0.210267403,25.95,-0.062857143,0.117643529,27.29733333,-0.337821429,1.71907561,27.29733333,-0.337821429,1.71907561,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 12:52,0.3,0,1,26.65714286,0.001956522,0.139727626,26.65714286,0.001956522,0.139727626,43.57142857,-0.03115942,1.988059595,43.57142857,-0.03115942,1.988059595,1.014285714,-0.007246377,0.195180015,1.014285714,-0.007246377,0.195180015,934.4285714,0.700724638,9.089502056,934.4285714,0.700724638,9.089502056,78.49285714,0.645244359,5.431220552,77.62441315,-0.027470754,7.130791889,78.68827586,-0.098454429,5.502472934,35.44,-0.190857143,0.444882007,35.92125,-0.071735294,0.48216007,35.15447368,0.063557282,0.866573549,31.61666667,0.050285714,0.102111051,31.630625,0.00225,0.087213818,31.43394737,0.014873619,0.197409431,27.03,0.008571429,0.024494897,26.753125,0.062308824,0.314806157,26.28973684,0.041027465,0.47026437,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 13:11,2.1,-1,-1,26.8,0.02,0.141421356,26.8,0.02,0.141421356,44.75,0.1,1.258305739,44.75,0.1,1.258305739,1.225,0.03,0.427200187,1.225,0.03,0.427200187,948.75,0.26,1.707825128,948.75,0.26,1.707825128,107.7027972,3.557231782,16.76606198,86.57110609,3.247706503,18.21488248,84.44734473,2.203901055,16.87197873,35.48166667,-0.066,0.157406057,35.734375,-0.030338235,0.246494591,35.68263158,-0.003964912,0.258324561,32.04666667,0.187428571,0.469666548,32.026875,0.005279412,0.284598401,32.01789474,0.006315789,0.270854183,27.67666667,0.433142857,0.977275123,27.37875,0.065676471,0.615335952,27.32526316,0.053438596,0.575879698,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 13:48,2.1,-1,-1,26.95714286,0.009285714,0.171824939,26.95714286,0.009285714,0.171824939,46.57142857,-0.028571429,0.975900073,46.57142857,-0.028571429,0.975900073,0.957142857,-0.008571429,0.151185789,0.957142857,-0.008571429,0.151185789,946.1428571,-0.342857143,3.97611919,946.1428571,-0.342857143,3.97611919,85.82724252,8.135873798,16.26765878,76.43693694,1.265737141,12.58855749,82.36640517,-0.550043186,14.36651029,35.085,0.234571429,0.440215856,34.645625,0.040338235,0.567285569,34.35054054,0.015606923,0.718362126,31.41333333,0.1,0.330131287,31.550625,-0.018955882,0.244907295,32.07702703,-0.051597914,0.602369695,24.82333333,0.562285714,1.118296323,24.118125,0.141220588,0.868778597,25.10972973,-0.122285443,1.995499779,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 14:08,2.3,-1,-1,27.25,0.036,0.251661148,27.25,0.036,0.251661148,46,-0.08,0.816496581,46,-0.08,0.816496581,1.2,0.024,0.2,1.2,0.024,0.2,930.5,-0.84,5.507570547,930.5,-0.84,5.507570547,100.5681063,0.548529185,6.505344936,92.78246393,1.219563382,7.506246505,91.93833333,0.68146589,7.087175314,34.68166667,-0.143142857,0.318271373,34.42125,0.027088235,0.537498837,34.6705,-0.046503759,0.700507147,29.95333333,-0.450285714,0.866894842,30.2775,-0.054029412,0.588393293,30.516,-0.090225564,0.801678502,26.02166667,-0.408285714,0.938710108,25.3,0.124147059,0.895886898,25.387,0.033142857,1.047106791,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 15:13,0.6,-1,1,27.8,0.001819549,0.118321596,27.8,0.001420118,0.112815215,44.27272727,-0.002105263,0.786245393,44.25,0.000322754,0.753778361,1.045454545,-0.003548872,0.201809992,1.033333333,-0.001721356,0.196946386,885.8181818,-1.452030075,26.18327016,888.5833333,-1.372458311,26.73934226,89.07246377,0.395249537,3.594705548,89.07246377,0.395249537,3.594705548,92.81009441,-0.043959569,8.917380788,33.82,0.148571429,0.297657521,33.689375,0.001661765,0.330967647,34.25836066,-0.013906928,0.699674163,33.81333333,-0.076,0.143619869,34.194375,-0.064191176,0.339960169,33.81622951,0.024866208,0.638488225,26.71166667,-0.052857143,0.100879466,26.755,-0.008382353,0.090774446,26.63836066,0.012205182,0.32953088,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 15:35,0.5,-1,1,26.96,-0.026,0.230217289,26.96,-0.026,0.230217289,45.2,-8.56E-13,0.836660027,45.2,-8.56E-13,0.836660027,0.7,-0.02,0.273861279,0.7,-0.02,0.273861279,813.4,-2.84,22.64508777,813.4,-2.84,22.64508777,76.09634551,1.135684583,2.70074433,78.00558659,-0.300401553,4.031610565,79.67199391,-0.436525657,4.723555835,34.71,-0.008571429,0.045166359,34.67,0.008294118,0.078993671,34.58863636,0.020265387,0.158213101,33.63666667,0.010285714,0.089144078,33.45375,0.023441176,0.166968061,33.48363636,0.002507058,0.152894157,25.94,-0.013714286,0.030983867,26.035625,-0.021455882,0.106643878,26.13727273,-0.029384529,0.197367962,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 16:20,0,0,1,26.26666667,-0.038333333,0.533853913,26.26666667,-0.038333333,0.533853913,48.22222222,0.076666667,1.092906421,48.22222222,0.076666667,1.092906421,0.844444444,0.006666667,0.166666667,0.844444444,0.006666667,0.166666667,732,-2.426666667,33.26785235,732,-2.426666667,33.26785235,66.53820598,0.373113903,1.772766793,67.33333333,-0.129675634,3.031183497,72.3109879,-0.455616381,7.650428564,35.54333333,0.044,0.102306728,35.026875,0.095308824,0.474281474,34.55133333,0.02427141,0.495087687,35.19666667,0.04,0.080663912,34.77125,0.081117647,0.401544933,33.88355556,0.052275362,0.759432071,25.67,-3.73E-15,0,25.68875,-0.004852941,0.028722813,25.77577778,-0.005368906,0.075603297,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 17:11,0.6,-1,1,24.63,-0.019030303,0.33015148,24.63,-0.019030303,0.33015148,52.3,0.064242424,1.251665557,52.3,0.064242424,1.251665557,0.75,-0.005454545,0.241522946,0.75,-0.005454545,0.241522946,600.6,-3.054545455,46.27502326,600.6,-3.054545455,46.27502326,82.59468439,1.35231348,3.633433406,82.00958466,0.047416231,4.996629663,80.25874389,0.015573391,7.384118159,34.27666667,0.148571429,0.278615625,34.055625,0.002161765,0.45846074,34.28529412,7.87E-05,0.493527519,31.93166667,-0.072285714,0.136442906,32.14375,-0.023764706,0.250968125,32.8854902,-0.047838914,0.810726375,25.92,-2.49E-15,0,25.881875,0.006279412,0.038681391,25.80137255,0.005339367,0.085041628,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 17:54,0.6,-1,1,24.07142857,-0.031393443,0.419182879,24.07142857,-0.031393443,0.419182879,53.85714286,0.058196721,0.899735411,53.85714286,0.058196721,0.899735411,0.542857143,-0.000819672,0.243975018,0.542857143,-0.000819672,0.243975018,414.8571429,-6.964754098,140.0921465,414.8571429,-6.964754098,140.0921465,70.95681063,0.590402851,2.02191208,75.27149321,-0.829078589,8.492408283,80.10809748,-0.219113314,9.10556072,34.53833333,0.039142857,0.085420528,34.44625,0.012,0.125372777,34.75744186,-0.020676533,0.392550227,31.08833333,-0.070571429,0.134969132,31.4875,-0.0915,0.456282076,31.7227907,-0.008477801,0.425476347,25.9,0.013714286,0.030983867,25.870625,0.005573529,0.034150403,25.87186047,0.000312594,0.035136185,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 18:14,0.3,0,1,23.2,0.008,0.081649658,23.2,0.008,0.081649658,55.25,-0.02,0.5,55.25,-0.02,0.5,0.525,-0.03,0.25,0.525,-0.03,0.25,326.25,3.66,43.63771305,326.25,3.66,43.63771305,78.51162791,0.016738906,2.384120594,78.96069364,0.259224501,5.040422664,77.45274914,0.468670166,5.439134111,34.785,0.316857143,0.609745849,34.49625,0.043441176,0.443288845,34.516,0.017503759,0.396131291,30.28833333,-0.025428571,0.05231316,30.489375,-0.043808824,0.21517338,30.5545,-0.038383459,0.234374307,25.80166667,0.002,0.02857738,25.811875,-0.003808824,0.033509949,25.8275,-0.005887218,0.045868806,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 19:50,-0.2,0,1,18.24545455,-0.032827417,0.691901202,19.48333333,-0.061015208,1.845264209,68.09090909,0.101835985,2.071450963,64.61111111,0.175868668,5.315226617,0.718181818,-0.025679315,0.677964869,0.705555556,-0.005899889,0.54392065,39.27272727,-0.785067319,18.54772713,58.83333333,-1.222540034,65.83423926,76.57388316,1.399260593,6.898565946,76.59259259,0.380121869,6.053238627,77.89454545,-0.063755864,7.425007346,34.88,-0.405142857,0.783607044,35.33625,-0.070205882,0.605385552,34.51213115,0.027374934,0.733516904,29.84833333,-0.059714286,0.121394673,29.8675,-0.021176471,0.214305078,29.94967213,0.01479799,0.56757956,23.88833333,-0.034,0.065853372,24.044375,-0.029044118,0.140710992,24.69590164,-0.029281861,0.521454303,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 20:27,-0.2,0,1,16.83333333,-0.012285714,0.150554531,16.83333333,-0.012285714,0.150554531,72.83333333,0.1,1.169045194,72.83333333,0.1,1.169045194,0,0,0,0,0,0,2.166666667,-0.262857143,3.710345896,2.166666667,-0.262857143,3.710345896,92.47508306,-0.539367671,4.065736146,91.42666667,0.631658035,5.079976158,86.6437613,0.227306205,5.948333181,33.63,-0.030285714,0.109178753,33.3425,0.054941176,0.298295156,33.07216216,0.025367473,0.399166737,31.44166667,0.101428571,0.19030677,31.14,0.066941176,0.351946966,30.63378378,0.052565197,0.591304356,22.92,-0.027428571,0.053665631,23.03625,-0.024,0.115693561,23.27135135,-0.024039829,0.264681802,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 21:30,-0.4,0,1,17.05,0.031059507,0.728010989,17.05,0.031059507,0.728010989,73.16666667,-0.115529753,3.040135563,73.16666667,-0.115529753,3.040135563,0.033333333,-0.002206096,0.115470054,0.033333333,-0.002206096,0.115470054,0,0,0,0,0,0,85.86195286,-1.393937538,11.63512565,84.47911548,0.348118116,11.01494422,83.27675676,0.03959099,15.34950506,34.03833333,0.018,0.064627136,34.34125,-0.053058824,0.291453255,34.12098361,0.013172396,0.382381594,28.24833333,-0.038571429,0.108151129,28.4525,-0.045647059,0.245234582,29.78245902,-0.055052353,1.004255372,21.37333333,-0.016,0.036147845,21.45875,-0.017911765,0.087321246,22.04868852,-0.029086727,0.52323505,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Male,31,1.7,55,3.5,1.6,4,0,5/3/2017 21:46,-0.4,0,1,16.7,-0.08,0.282842712,16.7,-0.08,0.282842712,71.5,0.2,0.707106781,71.5,0.2,0.707106781,1.55,-0.1,0.353553391,1.55,-0.1,0.353553391,0,0,0,0,0,0,75.46735395,0.133168251,3.529403516,76.40628507,-0.393222219,6.656155789,77.33052632,-0.640789438,8.499439933,35.365,0.078,0.150299701,34.76,0.129058824,0.624115374,34.76,0.129058824,0.624115374,28.38333333,-0.052,0.10033278,28.464375,-0.009661765,0.104369137,28.464375,-0.009661765,0.104369137,20.98,-0.017142857,0.037947332,21.11875,-0.030529412,0.150681784,21.11875,-0.030529412,0.150681784,NA,NA,NA,NA,NA,NA,NA,NA,NA
